Timestamp,Actor,Target,Spell,Aura Apply,White Damage,White Crit,Yellow Damage,Yellow Crit,Consecutive Crit,Buffer Income,Observed Buffer,Expected Buffer,Observed Tick,Expected Tick,Buffer Delta,Tick Delta,Delta Ratio,Remaining Deep Wound Tick,Vomit Before,Vomit After,Vomit Before Bonus,Vomit After Bonus,Munched,Munched Bonus,Total Observed Tick,Total Expected Tick,Total Tick Damage Delta,Total Vomit Before,Total Vomit After,Total Munched Bonus
5/8 16:14:55.976,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,0,0,0,0,,,,,,0,,,,,,,254061,246902.4067912883,7158.593208711711,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:56.406,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1953.0,1,1.0,,1,638.85,2553.0,3092.3752087117955,,,,,,6,,,,,,,254061,246902.4067912883,7158.593208711711,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:56.406,Player-4904-00822A31,BUFF,Taste for Blood,0,,,,,1,0,0,0,,,,,,0,,,,,,,254061,246902.4067912883,7158.593208711711,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:56.406,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,851.0,nil,0,0,4255.0,2576.9793405931628,851.0,515.3958681186326,1678.0206594068372,335.6041318813674,5.0,5,,,,,,,254912,247417.8026594069,7494.197340593091,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:56.408,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,0,0,0,0,,,,,,0,,,,,,,254912,247417.8026594069,7494.197340593091,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:56.408,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Overpower,,118.0,0,3118.0,1,1,638.85,4255.0,3215.8293405931627,,,,,,6,,,,,,,254912,247417.8026594069,7494.197340593091,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:57.139,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,1,0,0,0,,,,,,0,,,,,,,254912,247417.8026594069,7494.197340593091,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:57.139,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,1,0,0,0,,,,,,0,,,,,,,254912,247417.8026594069,7494.197340593091,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:57.422,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,544.0,nil,0,0,2720.0,2679.8577838276356,544.0,535.9715567655271,40.14221617236444,8.028443234472888,5.0,5,,,,,,,255456,247953.77421617243,7502.225783827569,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:58.173,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1431.0,nil,1.0,,0,0,2720.0,2679.8577838276356,,,,,,5,,,,,,,255456,247953.77421617243,7502.225783827569,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:58.472,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,543.0,nil,0,0,2172.0,2143.8862270621084,543.0,535.9715567655271,28.113772937891554,7.028443234472888,4.0,4,,,,,,,255999,248489.74577293795,7509.254227062047,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:58.950,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,1,1022.16,2172.0,3166.0462270621083,,,,,,6,,,,,,,255999,248489.74577293795,7509.254227062047,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:58.950,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,1,0,0,0,,,,,,0,,,,,,,255999,248489.74577293795,7509.254227062047,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:14:59.196,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2056.0,1,1.0,,2,638.85,2172.0,3804.896227062108,,,,,,6,,,,,,,255999,248489.74577293795,7509.254227062047,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:00.234,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,639.0,nil,0,0,3195.0,3170.74685588509,639.0,634.149371177018,24.2531441149099,4.850628822982003,5.0,5,,,,,,,256638,249123.89514411497,7514.104855885031,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:00.431,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,4458.0,1,1,1022.16,3195.0,4192.90685588509,,,,,,6,,,,,,,256638,249123.89514411497,7514.104855885031,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:00.431,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1117.0,nil,1,0,3195.0,4192.90685588509,,,,,,6,,,,,,,256638,249123.89514411497,7514.104855885031,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:00.431,Player-4904-00822A31,BUFF,Bloodrage,0,,,,,1,0,0,0,,,,,,0,,,,,,,256638,249123.89514411497,7514.104855885031,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:00.431,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,256638,249123.89514411497,7514.104855885031,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:00.982,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3008.0,1,1.0,,2,1022.16,3195.0,5215.06685588509,,,,,,6,,,,,,,256638,249123.89514411497,7514.104855885031,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:02.001,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,979.0,nil,1.0,,2,0,3195.0,5215.06685588509,,,,,,6,,,,,,,256638,249123.89514411497,7514.104855885031,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:02.001,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,874.0,nil,0,0,4370.0,4345.889046570908,874.0,869.1778093141817,24.11095342909175,4.822190685818327,5.0,5,,,,,,,257512,249993.07295342916,7518.92704657084,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:02.220,Player-4904-00822A31,DEBUFF,Rend,0,,,,,0,0,0,0,,,,,,0,,,,,,,257512,249993.07295342916,7518.92704657084,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:02.896,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,0,0,4370.0,4345.889046570908,,,,,,5,,,,,,,257512,249993.07295342916,7518.92704657084,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:02.896,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,257512,249993.07295342916,7518.92704657084,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:03.008,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,873.0,nil,0,0,3492.0,3476.7112372567267,873.0,869.1778093141817,15.28876274327331,3.8221906858183274,4.0,4,,,,,,,258385,250862.25076274335,7522.7492372566485,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:03.736,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1507.0,nil,1.0,,0,0,3492.0,3476.7112372567267,,,,,,4,,,,,,,258385,250862.25076274335,7522.7492372566485,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.002,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,874.0,nil,0,0,2622.0,2607.533427942545,874.0,869.1778093141817,14.466572057454869,4.822190685818327,3.0,3,,,,,,,259259,251731.42857205754,7527.571427942457,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.002,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,0,0,0,0,,,,,,0,,,,,,,259259,251731.42857205754,7527.571427942457,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.002,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,0,0,0,0,,,,,,0,,,,,,,259259,251731.42857205754,7527.571427942457,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.689,Player-4904-00822A31,DEBUFF,Rend,1,,,,,0,0,0,0,,,,,,0,,,,,,,259259,251731.42857205754,7527.571427942457,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.788,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,890.0,nil,1.0,,0,0,2622.0,2607.533427942545,,,,,,3,,,,,,,259259,251731.42857205754,7527.571427942457,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.788,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,0,0,0,0,,,,,,0,,,,,,,259259,251731.42857205754,7527.571427942457,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.788,Player-4904-00822A31,BUFF,Flurry,0,,,,,0,0,0,0,,,,,,0,,,,,,,259259,251731.42857205754,7527.571427942457,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:04.954,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,874.0,nil,0,0,1748.0,1738.3556186283636,874.0,869.1778093141817,9.644381371636428,4.822190685818327,2.0,2,,,,,,,260133,252600.60638137173,7532.393618628266,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:05.232,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,0,0,0,0,,,,,,0,,,,,,,260133,252600.60638137173,7532.393618628266,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:05.232,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,0,0,0,0,,,,,,0,,,,,,,260133,252600.60638137173,7532.393618628266,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:06.016,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,874.0,nil,0,0,874.0,869.1778093141819,874.0,869.1778093141817,4.8221906858181,4.822190685818327,1.0,1,,,,,,,261007,253469.78419068592,7537.215809314075,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:06.992,Player-4904-00822A31,BUFF,Heightened Reflexes,1,,,,,0,0,0,0,,,,,,0,,,,,,,261007,253469.78419068592,7537.215809314075,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:06.992,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,4191.0,1,1,1022.16,874.0,1891.3378093141819,,,,,,6,,,,,,,261007,253469.78419068592,7537.215809314075,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:06.992,Player-4904-00822A31,DEBUFF,Deep Wounds,0,,,,,1,0,0,0,,,,,,0,,,,,,,261007,253469.78419068592,7537.215809314075,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:06.992,Player-4904-00822A31,BUFF,Flurry,1,,,,,1,0,0,0,,,,,,0,,,,,,,261007,253469.78419068592,7537.215809314075,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:06.992,Player-4904-00822A31,DEBUFF,Deep Wounds,1,,,,,1,0,0,0,,,,,,0,,,,,,,261007,253469.78419068592,7537.215809314075,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:06.992,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,873.0,nil,0,0,4365.0,1576.1148410951516,873.0,315.2229682190303,2788.885158904848,557.7770317809698,5.0,5,,,,,,,261880,253785.00715890495,8094.992841095052,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:07.270,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4139.0,1,1,1022.16,4365.0,2598.2748410951517,,,,,,6,,,,,,,261880,253785.00715890495,8094.992841095052,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:07.270,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,1,0,0,0,,,,,,0,,,,,,,261880,253785.00715890495,8094.992841095052,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:07.270,Player-4904-00822A31,BUFF,Slam!,1,,,,,1,0,0,0,,,,,,0,,,,,,,261880,253785.00715890495,8094.992841095052,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:07.976,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,945.0,nil,1.0,,1,0,4365.0,2598.2748410951517,,,,,,6,,,,,,,261880,253785.00715890495,8094.992841095052,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:08.302,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,341.0,nil,0,0,1705.0,2165.2290342459596,341.0,433.04580684919193,-460.2290342459596,-92.04580684919193,5.0,5,,,,,,,262221,254218.05296575415,8002.947034245852,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:09.309,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,341.0,nil,0,0,1364.0,1732.1832273967677,341.0,433.04580684919193,-368.18322739676773,-92.04580684919193,4.0,4,,,,,,,262562,254651.09877260335,7910.901227396651,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:09.670,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1543.0,nil,1.0,,0,0,1364.0,1732.1832273967677,,,,,,4,,,,,,,262562,254651.09877260335,7910.901227396651,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:09.670,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,0,0,0,0,,,,,,0,,,,,,,262562,254651.09877260335,7910.901227396651,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:10.275,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,341.0,nil,0,0,1023.0,1299.1374205475759,341.0,433.04580684919193,-276.13742054757586,-92.04580684919193,3.0,3,,,,,,,262903,255084.14457945255,7818.85542054745,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:10.406,Player-4904-00822A31,BUFF,Slam!,0,,,,,0,0,0,0,,,,,,0,,,,,,,262903,255084.14457945255,7818.85542054745,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:10.406,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Slam,,118.0,0,1712.0,nil,0,0,1023.0,1299.1374205475759,,,,,,3,,,,,,,262903,255084.14457945255,7818.85542054745,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:10.628,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,947.0,nil,1.0,,0,0,1023.0,1299.1374205475759,,,,,,3,,,,,,,262903,255084.14457945255,7818.85542054745,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:10.628,Player-4904-00822A31,BUFF,Flurry,0,,,,,0,0,0,0,,,,,,0,,,,,,,262903,255084.14457945255,7818.85542054745,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:11.337,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,340.0,nil,0,0,680.0,866.091613698384,340.0,433.04580684919193,-186.09161369838398,-93.04580684919193,2.0,2,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:11.899,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,1,1022.16,680.0,1888.251613698384,,,,,,6,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:11.899,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,1,0,0,0,,,,,,0,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:11.899,Player-4904-00822A31,BUFF,Flurry,1,,,,,1,0,0,0,,,,,,0,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:12.010,Player-4904-00822A31,BUFF,Heightened Reflexes,0,,,,,1,0,0,0,,,,,,0,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:12.673,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3354.0,1,1.0,,2,1022.16,680.0,2910.411613698384,,,,,,6,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:13.355,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1779.0,nil,2,0,680.0,2910.411613698384,,,,,,6,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:13.355,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1166.0,nil,2,0,680.0,2910.411613698384,,,,,,6,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:13.355,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,2,0,0,0,,,,,,0,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:13.631,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1979.0,1,1.0,,3,638.85,680.0,3549.261613698384,,,,,,6,,,,,,,263243,255517.19038630175,7725.809613698249,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:14.680,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,560.0,nil,0,0,2800.0,2957.71801141532,560.0,591.5436022830639,-157.71801141531978,-31.543602283063933,5.0,5,,,,,,,263803,256108.7339885848,7694.266011415195,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:15.423,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,2980.0,1,1.0,,1,1022.16,2800.0,3979.8780114153196,,,,,,6,,,,,,,263803,256108.7339885848,7694.266011415195,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:16.270,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,2,1022.16,2800.0,5002.0380114153195,,,,,,6,,,,,,,263803,256108.7339885848,7694.266011415195,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:16.270,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,2,0,0,0,,,,,,0,,,,,,,263803,256108.7339885848,7694.266011415195,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:16.422,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2011.0,1,1.0,,3,638.85,2800.0,5640.88801141532,,,,,,6,,,,,,,263803,256108.7339885848,7694.266011415195,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:17.467,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,915.0,nil,0,0,4575.0,4700.740009512767,915.0,940.1480019025533,-125.74000951276685,-25.148001902553347,5.0,5,,,,,,,264718,257048.88199048737,7669.118009512633,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:18.169,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3206.0,1,1.0,,1,1022.16,4575.0,5722.900009512767,,,,,,6,,,,,,,264718,257048.88199048737,7669.118009512633,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:18.169,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,264718,257048.88199048737,7669.118009512633,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:19.218,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,858.0,nil,1.0,,1,0,4575.0,5722.900009512767,,,,,,6,,,,,,,264718,257048.88199048737,7669.118009512633,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:19.218,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,933.0,nil,0,0,4665.0,4769.083341260639,933.0,953.8166682521278,-104.08334126063892,-20.816668252127783,5.0,5,,,,,,,265651,258002.6986587395,7648.301341260492,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:19.700,Player-4904-00822A31,DEBUFF,Rend,0,,,,,0,0,0,0,,,,,,0,,,,,,,265651,258002.6986587395,7648.301341260492,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:19.700,Player-4904-00822A31,BUFF,Taste for Blood,1,,,,,0,0,0,0,,,,,,0,,,,,,,265651,258002.6986587395,7648.301341260492,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:20.227,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,933.0,nil,0,0,3732.0,3815.266673008511,933.0,953.8166682521278,-83.26667300851113,-20.816668252127783,4.0,4,,,,,,,266584,258956.51532699165,7627.484673008352,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:20.423,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4139.0,1,1,1022.16,3732.0,4837.426673008511,,,,,,6,,,,,,,266584,258956.51532699165,7627.484673008352,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:20.423,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,1,0,0,0,,,,,,0,,,,,,,266584,258956.51532699165,7627.484673008352,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:21.003,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,1941.0,nil,1,0,3732.0,4837.426673008511,,,,,,6,,,,,,,266584,258956.51532699165,7627.484673008352,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:21.454,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,792.0,nil,0,0,3960.0,4031.1888941737593,792.0,806.2377788347518,-71.18889417375931,-14.237778834751794,5.0,5,,,,,,,267376,259762.7531058264,7613.246894173586,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:22.024,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1986.0,1,1.0,,1,638.85,3960.0,4670.038894173759,,,,,,6,,,,,,,267376,259762.7531058264,7613.246894173586,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:22.024,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1857.0,nil,1,0,3960.0,4670.038894173759,,,,,,6,,,,,,,267376,259762.7531058264,7613.246894173586,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:22.024,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1142.0,nil,1,0,3960.0,4670.038894173759,,,,,,6,,,,,,,267376,259762.7531058264,7613.246894173586,-204.7997749656518,-23.8472092887813,189.02388717142935
5/8 16:15:22.024,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,267376,259762.7531058264,7613.246894173586,-204.7997749656518,-23.8472092887813,189.02388717142935
